Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
350,23.0,0.0,0.0,162.0,5.0,33.0,13843.0,0.0,290.00200000009994,0.0,0.0,2118.911629676819,,,,,,,,,,,,,,,,,,,,,120.41901427066547,81.12937141849095,252.79164170785893,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,23.0,0.0,0.0,180.0,6.0,18.0,13861.0,0.0,115.00300000020002,0.0,0.0,2120.570918083191,,,,,,,,,,,,,,,,,,,,,39.1247402885618,37.65540501061436,109.05105732147359,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,23.0,0.0,0.0,218.0,7.0,38.0,13899.0,0.0,385.00600000009996,0.0,0.0,2123.4341192245483,,,,,,,,,,,,,,,,,,,,,180.24116170249718,90.03567282189312,319.71147328601114,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,23.0,0.0,0.0,266.0,8.0,48.0,13947.0,0.0,410.00200000009994,0.0,0.0,2127.6003906726837,,,,,,,,,,,,,,,,,,,,,166.39638030323417,95.8825058748475,333.46640146924,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,23.0,0.0,0.0,290.0,9.0,24.0,13971.0,0.0,240.0020000001,0.0,0.0,2129.5035479068756,,,,,,,,,,,,,,,,,,,,,114.42607238544986,64.9298847192542,214.68660871473932,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,23.0,0.0,0.0,320.0,10.0,30.0,14001.0,0.0,235.00600000010002,0.0,0.0,2132.1121349334717,,,,,,,,,,,,,,,,,,,,,107.22459764809402,51.414153994901746,204.88749566229467,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,23.0,0.0,0.0,337.0,11.0,17.0,14018.0,0.0,180.0010000001,0.0,0.0,2133.6631784439087,,,,,,,,,,,,,,,,,,,,,92.8642331194614,48.80011043046316,165.8728084543349,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,23.0,0.0,0.0,352.0,12.0,15.0,14033.0,0.0,110.00200000010001,0.0,0.0,2135.030294895172,,,,,,,,,,,,,,,,,,,,,42.865949080136275,35.89084510923921,104.61829054351468,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,23.0,0.0,0.0,427.0,13.0,75.0,14108.0,0.0,520.0090000000998,0.0,0.0,2140.393075942993,,,,,,,,,,,,,,,,,,,,,203.41597947152263,102.42275831093774,371.15860141056334,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,23.0,0.0,0.0,453.0,14.0,26.0,14134.0,0.0,175.0050000001,0.0,0.0,2142.44127702713,,,,,,,,,,,,,,,,,,,,,59.97635071480186,54.715901026383506,161.02136243863785,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,23.0,0.0,0.0,486.0,15.0,33.0,14167.0,0.0,385.00700000009994,0.0,0.0,2144.95916223526,,,,,,,,,,,,,,,,,,,,,188.46724542798708,101.58437423950575,326.07354445339814,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,24.0,0.0,0.0,32.0,1.0,32.0,14199.0,0.0,265.00200000009994,0.0,0.0,2184.24481010437,,,,,,,,,,,,,,,,,,,,,107.79398964490798,74.25512306148956,232.83628617548422,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,24.0,0.0,0.0,80.0,2.0,48.0,14247.0,0.0,435.0039999999999,0.0,0.0,2187.749289751053,,,,,,,,,,,,,,,,,,,,,181.74912612065393,103.85837432089417,351.27719137584455,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,24.0,0.0,0.0,137.0,3.0,57.0,14304.0,0.0,805.0030000001,0.0,0.0,2191.877004146576,,,,,,,,,,,,,,,,,,,,,409.39128993037576,187.85816604894066,577.4242068078642,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,24.0,0.0,0.0,163.0,4.0,26.0,14330.0,0.0,265.00100000019995,0.0,0.0,2194.1516048908234,,,,,,,,,,,,,,,,,,,,,126.69975665797067,70.2964707922143,234.40309421123996,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,24.0,0.0,0.0,190.0,5.0,27.0,14357.0,0.0,190.0030000002,0.0,0.0,2196.5131797790527,,,,,,,,,,,,,,,,,,,,,67.70141259279299,58.26596431831539,173.4582006062079,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,24.0,0.0,0.0,207.0,6.0,17.0,14374.0,0.0,165.0020000001,0.0,0.0,2197.8566513061523,,,,,,,,,,,,,,,,,,,,,80.0295962311084,47.990469389617054,152.9262309503147,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,24.0,0.0,0.0,251.0,7.0,44.0,14418.0,0.0,430.01300000019967,0.0,0.0,2201.2303783893585,,,,,,,,,,,,,,,,,,,,,190.72184055400632,104.03199907887308,349.5913031883203,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,24.0,0.0,0.0,293.0,8.0,42.0,14460.0,0.0,340.0040000000999,0.0,0.0,2204.3008255958557,,,,,,,,,,,,,,,,,,,,,128.02089511121721,95.51831995601808,289.1264889428169,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,24.0,0.0,0.0,318.0,9.0,25.0,14485.0,0.0,235.0030000001,0.0,0.0,2206.2761619091034,,,,,,,,,,,,,,,,,,,,,106.54016200647352,65.93240778493053,210.47268636210256,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,24.0,0.0,0.0,347.0,10.0,29.0,14514.0,0.0,220.00700000010002,0.0,0.0,2208.4811902046204,,,,,,,,,,,,,,,,,,,,,84.90625305984081,63.557310305346874,197.35776425529906,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,24.0,0.0,0.0,384.0,11.0,37.0,14551.0,0.0,295.00200000009994,0.0,0.0,2211.389867782593,,,,,,,,,,,,,,,,,,,,,121.09080132205823,76.653532554654,252.725660112059,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,24.0,0.0,0.0,436.0,12.0,52.0,14603.0,0.0,455.00200000009994,0.0,0.0,2215.1112406253815,,,,,,,,,,,,,,,,,,,,,183.23109127673584,105.81914344124242,363.3553864001994,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,24.0,0.0,0.0,479.0,13.0,43.0,14646.0,0.0,385.00200000009994,0.0,0.0,2218.2732038497925,,,,,,,,,,,,,,,,,,,,,156.78837222316042,101.81586992335836,320.79090903448576,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,24.0,0.0,0.0,536.0,14.0,57.0,14703.0,0.0,485.00600000019983,0.0,0.0,2222.578578233719,,,,,,,,,,,,,,,,,,,,,184.48227429716061,121.27485945139526,383.68798348567503,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,24.0,0.0,0.0,553.0,15.0,17.0,14720.0,0.0,100.00400000010002,0.0,0.0,2224.0050218105316,,,,,,,,,,,,,,,,,,,,,32.46869093152144,32.62348086528876,95.43870963812256,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,25.0,0.0,0.0,16.0,1.0,16.0,14736.0,0.0,115.00200000010001,0.0,0.0,2261.1203877925873,,,,,,,,,,,,,,,,,,,,,44.01440443559262,37.147177545756634,109.0501972630355,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,25.0,0.0,0.0,47.0,2.0,31.0,14767.0,0.0,270.00200000009994,0.0,0.0,2263.5458002090454,,,,,,,,,,,,,,,,,,,,,112.1223144093842,76.61539255676813,237.62028538706141,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,25.0,0.0,0.0,77.0,3.0,30.0,14797.0,0.0,290.00200000009994,0.0,0.0,2266.097818374634,,,,,,,,,,,,,,,,,,,,,132.87287128889642,75.10994706374065,252.66680668023338,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,25.0,0.0,0.0,113.0,4.0,36.0,14833.0,0.0,305.0049999999999,0.0,0.0,2268.7632188796997,,,,,,,,,,,,,,,,,,,,,125.98127219164729,80.30551451336869,262.27448687980495,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,25.0,0.0,0.0,143.0,5.0,30.0,14863.0,0.0,245.00400000000002,0.0,0.0,2271.048101425171,,,,,,,,,,,,,,,,,,,,,96.70474547564027,72.21902906725995,218.1743195528362,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,25.0,0.0,0.0,169.0,6.0,26.0,14889.0,0.0,205.0030000001,0.0,0.0,2273.1672263145447,,,,,,,,,,,,,,,,,,,,,79.85097502570127,62.25438370287987,186.10277423577534,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,25.0,0.0,0.0,204.0,7.0,35.0,14924.0,0.0,255.0050000001,0.0,0.0,2275.7902343273163,,,,,,,,,,,,,,,,,,,,,96.76253175936405,67.99328689005857,223.3718322063863,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,25.0,0.0,0.0,227.0,8.0,23.0,14947.0,0.0,120.00700000020004,0.0,0.0,2277.592584133148,,,,,,,,,,,,,,,,,,,,,33.47592031970755,38.464794914887726,113.44195790572448,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,25.0,0.0,0.0,245.0,9.0,18.0,14965.0,0.0,160.00200000019998,0.0,0.0,2279.152182817459,,,,,,,,,,,,,,,,,,,,,72.92745407971667,48.16694327672257,148.35864471298078,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,25.0,0.0,0.0,270.0,10.0,25.0,14990.0,0.0,175.0040000001,0.0,0.0,2281.1805250644684,,,,,,,,,,,,,,,,,,,,,62.374516028828424,54.442151822003446,161.02057676049782,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,25.0,0.0,0.0,307.0,11.0,37.0,15027.0,0.0,280.00599999999986,0.0,0.0,2283.986049413681,,,,,,,,,,,,,,,,,,,,,110.83748773607464,72.57530909972752,241.41023185621438,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,25.0,0.0,0.0,361.0,12.0,54.0,15081.0,0.0,470.00999999999976,0.0,0.0,2287.9343650341034,,,,,,,,,,,,,,,,,,,,,183.02738127235932,119.40849451948758,374.92445869992514,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,25.0,0.0,0.0,429.0,13.0,68.0,15149.0,0.0,460.00200000009994,0.0,0.0,2292.8943939208984,,,,,,,,,,,,,,,,,,,,,174.568833058821,96.04853197405838,344.7426197172742,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,25.0,0.0,0.0,452.0,14.0,23.0,15172.0,0.0,155.00900000000004,0.0,0.0,2294.935748577118,,,,,,,,,,,,,,,,,,,,,55.199136810770774,50.17548023573991,143.75070558941684,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,25.0,0.0,0.0,520.0,15.0,68.0,15240.0,0.0,540.0110000000998,0.0,0.0,2299.7711639404297,,,,,,,,,,,,,,,,,,,,,196.42476076717415,120.97736955590516,410.5476390691127,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,26.0,0.0,0.0,28.0,1.0,28.0,15268.0,0.0,215.00500000000002,0.0,0.0,2338.456919193268,,,,,,,,,,,,,,,,,,,,,81.0862639628257,65.51561485712939,194.24327887920074,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,26.0,0.0,0.0,49.0,2.0,21.0,15289.0,0.0,130.00600000000003,0.0,0.0,2340.169804573059,,,,,,,,,,,,,,,,,,,,,42.48732708260417,41.89162874637572,122.3067285986395,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,26.0,0.0,0.0,83.0,3.0,34.0,15323.0,0.0,350.0030000000999,0.0,0.0,2342.722990989685,,,,,,,,,,,,,,,,,,,,,164.85408996300833,86.97108734628215,296.92182768957286,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,26.0,0.0,0.0,132.0,4.0,49.0,15372.0,0.0,370.0070000000998,0.0,0.0,2346.525397539139,,,,,,,,,,,,,,,,,,,,,133.86098140887535,96.12431833152613,307.4900193027788,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,26.0,0.0,0.0,167.0,5.0,35.0,15407.0,0.0,320.0049999999999,0.0,0.0,2349.2798233032227,,,,,,,,,,,,,,,,,,,,,136.82329117755245,85.9405817652045,274.865503119047,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,26.0,0.0,0.0,214.0,6.0,47.0,15454.0,0.0,415.0039999999999,0.0,0.0,2352.7693955898285,,,,,,,,,,,,,,,,,,,,,173.72246963025358,97.2996188966144,336.7216558321017,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,26.0,0.0,0.0,227.0,7.0,13.0,15467.0,0.0,90.00200000010001,0.0,0.0,2353.969633102417,,,,,,,,,,,,,,,,,,,,,34.06130113896111,30.029490825063736,86.43841500205558,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,26.0,0.0,0.0,271.0,8.0,44.0,15511.0,0.0,360.00500000009987,0.0,0.0,2357.114428758621,,,,,,,,,,,,,,,,,,,,,135.43195519378307,100.67939414201365,303.4494340553893,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,26.0,0.0,0.0,322.0,9.0,51.0,15562.0,0.0,470.00200000009994,0.0,0.0,2360.9092836380005,,,,,,,,,,,,,,,,,,,,,190.82764919365914,117.43522341522305,376.4443423346806,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,26.0,0.0,0.0,354.0,10.0,32.0,15594.0,0.0,265.0030000000999,0.0,0.0,2363.3506968021393,,,,,,,,,,,,,,,,,,,,,112.80017736808838,67.97937393521708,231.21913458819358,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,26.0,0.0,0.0,385.0,11.0,31.0,15625.0,0.0,225.0020000001,0.0,0.0,2365.848427295685,,,,,,,,,,,,,,,,,,,,,89.82935566252932,60.64976891550594,199.14636337850084,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,26.0,0.0,0.0,407.0,12.0,22.0,15647.0,0.0,140.0040000002,0.0,0.0,2367.669533252716,,,,,,,,,,,,,,,,,,,,,46.51266663168196,44.89671410718237,131.08203367801005,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,26.0,0.0,0.0,438.0,13.0,31.0,15678.0,0.0,280.00200000009994,0.0,0.0,2370.287253141403,,,,,,,,,,,,,,,,,,,,,125.73457999768574,71.98666807345732,243.4588688897145,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,26.0,0.0,0.0,455.0,14.0,17.0,15695.0,0.0,165.0020000001,0.0,0.0,2371.6541385650635,,,,,,,,,,,,,,,,,,,,,80.0295962311084,47.990469389617054,152.9262309503147,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,26.0,0.0,0.0,512.0,15.0,57.0,15752.0,0.0,435.0160000000996,0.0,0.0,2375.8316555023193,,,,,,,,,,,,,,,,,,,,,157.51688385753644,118.0503790504798,348.718561819499,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,27.0,0.0,0.0,39.0,1.0,39.0,15791.0,0.0,310.0100000001,0.0,0.0,2412.8391392230988,,,,,,,,,,,,,,,,,,,,,133.16658320048305,70.1040047479449,260.6818510625369,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,27.0,0.0,0.0,69.0,2.0,30.0,15821.0,0.0,240.0030000001,0.0,0.0,2415.2125833034515,,,,,,,,,,,,,,,,,,,,,93.26411587103257,71.0805555523561,214.1654194331214,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,27.0,0.0,0.0,94.0,3.0,25.0,15846.0,0.0,230.0030000001,0.0,0.0,2417.196208715439,,,,,,,,,,,,,,,,,,,,,103.39902587415207,64.29351807641127,206.2153975066282,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,27.0,0.0,0.0,125.0,4.0,31.0,15877.0,0.0,250.0030000001,0.0,0.0,2419.6634397506714,,,,,,,,,,,,,,,,,,,,,97.41765294741187,73.5324375770411,222.02376523879016,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,27.0,0.0,0.0,154.0,5.0,29.0,15906.0,0.0,265.00100000019995,0.0,0.0,2422.1622688770294,,,,,,,,,,,,,,,,,,,,,124.5052846583426,65.27288708186691,231.2065327770511,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,27.0,0.0,0.0,199.0,6.0,45.0,15951.0,0.0,410.0080000000998,0.0,0.0,2425.6770758628845,,,,,,,,,,,,,,,,,,,,,149.45908049982714,120.71839474538066,346.21354926785637,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,27.0,0.0,0.0,214.0,7.0,15.0,15966.0,0.0,150.0020000001,0.0,0.0,2426.960214138031,,,,,,,,,,,,,,,,,,,,,73.76322339892432,45.45323998729866,140.3409257477387,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,27.0,0.0,0.0,238.0,8.0,24.0,15990.0,0.0,215.0030000001,0.0,0.0,2428.946851491928,,,,,,,,,,,,,,,,,,,,,96.19955944449241,60.24459503703251,193.85364215497148,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,27.0,0.0,0.0,258.0,9.0,20.0,16010.0,0.0,140.00200000019998,0.0,0.0,2430.560544729233,,,,,,,,,,,,,,,,,,,,,51.16215367264096,44.48947508034316,131.08037299562807,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,27.0,0.0,0.0,286.0,10.0,28.0,16038.0,0.0,280.00100000019995,0.0,0.0,2432.6940336227417,,,,,,,,,,,,,,,,,,,,,131.52494110123675,73.33895742963797,245.63031968874105,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,27.0,0.0,0.0,330.0,11.0,44.0,16082.0,0.0,320.00100000009996,0.0,0.0,2435.938405752182,,,,,,,,,,,,,,,,,,,,,124.02403998115436,76.67771936908663,268.1115377862545,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,27.0,0.0,0.0,357.0,12.0,27.0,16109.0,0.0,220.0020000001,0.0,0.0,2438.268432855606,,,,,,,,,,,,,,,,,,,,,88.05579979896748,65.19638185275058,198.20902429735222,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,27.0,0.0,0.0,390.0,13.0,33.0,16142.0,0.0,285.00200000009994,0.0,0.0,2440.6744961738586,,,,,,,,,,,,,,,,,,,,,116.70263983435687,80.44063280251186,248.9799281361234,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,27.0,0.0,0.0,499.0,14.0,109.0,16251.0,0.0,1030.0060000001,0.0,0.0,2448.3285772800446,,,,,,,,,,,,,,,,,,,,,385.7233367383849,164.35009018451697,615.7248110659193,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,27.0,0.0,0.0,515.0,15.0,16.0,16267.0,0.0,105.00300000010002,0.0,0.0,2449.7587451934814,,,,,,,,,,,,,,,,,,,,,37.19964174194176,34.49909445387424,100.05157305190836,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,28.0,0.0,0.0,26.0,1.0,26.0,16293.0,0.0,260.00299999999993,0.0,0.0,2489.0436754226685,,,,,,,,,,,,,,,,,,,,,123.04241618318557,69.16254481558266,230.31512302259765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,28.0,0.0,0.0,43.0,2.0,17.0,16310.0,0.0,115.00200000020001,0.0,0.0,2490.5671088695526,,,,,,,,,,,,,,,,,,,,,41.42532182182662,37.49660036541838,109.05019726312065,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,28.0,0.0,0.0,66.0,3.0,23.0,16333.0,0.0,155.0030000001,0.0,0.0,2492.4747834205627,,,,,,,,,,,,,,,,,,,,,55.28065666402047,47.59279473860885,143.72570602765174,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,28.0,0.0,0.0,92.0,4.0,26.0,16359.0,0.0,205.0020000001,0.0,0.0,2494.5666105747223,,,,,,,,,,,,,,,,,,,,,82.90812063915754,59.16846779665442,185.29887740799902,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,28.0,0.0,0.0,114.0,5.0,22.0,16381.0,0.0,195.00200000019998,0.0,0.0,2496.3861680030823,,,,,,,,,,,,,,,,,,,,,87.69118216591295,55.581614417818635,177.48478780171627,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,28.0,0.0,0.0,186.0,6.0,72.0,16453.0,0.0,625.0020000001,0.0,0.0,2501.562258720398,,,,,,,,,,,,,,,,,,,,,235.93217432849593,135.82567065924678,459.72811563998266,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,28.0,0.0,0.0,202.0,7.0,16.0,16469.0,0.0,100.00200000020001,0.0,0.0,2502.9275591373444,,,,,,,,,,,,,,,,,,,,,34.49618109060952,32.56999045479128,95.43698083404287,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,28.0,0.0,0.0,223.0,8.0,21.0,16490.0,0.0,150.0030000001,0.0,0.0,2504.8379833698273,,,,,,,,,,,,,,,,,,,,,55.3824215249005,47.340546968824555,139.77039543421301,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,28.0,0.0,0.0,301.0,9.0,78.0,16568.0,0.0,660.0020000001,0.0,0.0,2510.419263601303,,,,,,,,,,,,,,,,,,,,,236.85241990668897,147.24891231235478,480.0576893665479,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,28.0,0.0,0.0,337.0,10.0,36.0,16604.0,0.0,260.00200000009994,0.0,0.0,2513.0603597164154,,,,,,,,,,,,,,,,,,,,,104.49222059469912,65.91521759189374,224.63111170303864,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,28.0,0.0,0.0,362.0,11.0,25.0,16629.0,0.0,195.00200000019998,0.0,0.0,2515.0681307315826,,,,,,,,,,,,,,,,,,,,,75.60004576994729,59.674058707475076,177.8807965229425,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,28.0,0.0,0.0,377.0,12.0,15.0,16644.0,0.0,105.00200000010001,0.0,0.0,2516.390816926956,,,,,,,,,,,,,,,,,,,,,39.67868491376309,34.221799571405526,100.05070430609646,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,28.0,0.0,0.0,421.0,13.0,44.0,16688.0,0.0,390.0030000000999,0.0,0.0,2519.640781879425,,,,,,,,,,,,,,,,,,,,,156.83313176881663,103.82126228377301,324.2388101230511,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,28.0,0.0,0.0,442.0,14.0,21.0,16709.0,0.0,170.0020000001,0.0,0.0,2521.7630422115326,,,,,,,,,,,,,,,,,,,,,69.31554540102097,52.26829741074046,157.0158944099854,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,28.0,0.0,0.0,480.0,15.0,38.0,16747.0,0.0,355.0030000000999,0.0,0.0,2524.702046394348,,,,,,,,,,,,,,,,,,,,,153.51555296937514,90.89740283900683,299.6637271431691,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,29.0,0.0,0.0,16.0,1.0,16.0,16763.0,0.0,110.00200000020001,0.0,0.0,2558.701913833618,,,,,,,,,,,,,,,,,,,,,40.1868272627206,36.26718379864758,104.61829054360068,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,29.0,0.0,0.0,50.0,2.0,34.0,16797.0,0.0,325.00200000009994,0.0,0.0,2561.2512176036835,,,,,,,,,,,,,,,,,,,,,145.76072510652048,82.29288472084993,278.22560955947773,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,29.0,0.0,0.0,106.0,3.0,56.0,16853.0,0.0,460.00599999999986,0.0,0.0,2565.3238084316254,,,,,,,,,,,,,,,,,,,,,179.33987306460463,106.09022713603565,363.20774856951647,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,29.0,0.0,0.0,146.0,4.0,40.0,16893.0,0.0,360.00200000009994,0.0,0.0,2568.313956260681,,,,,,,,,,,,,,,,,,,,,149.15999751098406,95.32240677355811,303.37171817748117,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,29.0,0.0,0.0,170.0,5.0,24.0,16917.0,0.0,225.0030000001,0.0,0.0,2570.213203430176,,,,,,,,,,,,,,,,,,,,,102.20964015832233,63.71322737521171,202.49766299202278,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,29.0,0.0,0.0,209.0,6.0,39.0,16956.0,0.0,310.00100000019995,0.0,0.0,2573.221494913101,,,,,,,,,,,,,,,,,,,,,121.14983680309,81.78262762949453,265.4066299464594,1e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
